ibge_code,ibge_name,uf,prefeitura_url,camara_url
2306405,Itapipoca,CE,https://itapipoca.ce.gov.br/,http://camaraitapipoca.ce.gov.br/
2306504,Itapiúna,CE,http://itapiuna.ce.gov.br,https://camaraitatira.ce.gov.br/
2306553,Itarema,CE,http://www.itarema.ce.gov.br,https://camaraitarema.ce.gov.br/
2306603,Itatira,CE,http://www.itatira.ce.gov.br,https://camaraitatira.ce.gov.br/
2306702,Jaguaretama,CE,http://jaguaretama.ce.gov.br,https://www.camarajaguaretama.ce.gov.br/
2306801,Jaguaribara,CE,http://jaguaribara.ce.gov.br,http://www.camarajaguaribara.ce.gov.br/
2306900,Jaguaribe,CE,http://www.jaguaribe.ce.gov.br,http://www.camarajaguaribe.ce.gov.br/
2307007,Jaguaruana,CE,https://cmjaguaruana.ce.gov.br/,
2307106,Jardim,CE,https://jardim.ce.gov.br/,http://www.camarajardim.ce.gov.br/
2307205,Jati,CE,http://jati.ce.gov.br,https://camarajati.ce.gov.br/
2307254,Jijoca de Jericoacoara,CE,http://www.jijocadejericoacoara.ce.gov.br,
2307304,Juazeiro do Norte,CE,https://juazeirodonorte.ce.gov.br,https://camarajuazeiro.ce.gov.br/
2307403,Jucás,CE,https://jucas.ce.gov.br/,http://www.camarajucas.ce.gov.br/esic_camarajucas/index/
2307502,Lavras da Mangabeira,CE,http://lavrasdamangabeira.ce.gov.br,https://www.camaralavras.ce.gov.br/
2307601,Limoeiro do Norte,CE,http://limoeirodonorte.ce.gov.br,https://www.camaralimoeirodonorte.ce.gov.br/
2307635,Madalena,CE,https://madalena.ce.gov.br/,http://www.camaramadalena.ce.gov.br/
2307650,Maracanaú,CE,http://www.maracanau.ce.gov.br,http://camaramaracanau.ce.gov.br/
2307700,Maranguape,CE,https://maranguape.ce.gov.br/,http://camaramaranguape.ce.gov.br/
2307809,Marco,CE,https://marco.ce.gov.br/,http://www.camaramunicipaldemarco.ce.gov.br/
2307908,Martinópole,CE,https://martinopole.ce.gov.br/,https://camaramartinopole.ce.gov.br/
2308005,Massapê,CE,http://massape.ce.gov.br,https://camaramassape.ce.gov.br/
2308104,Mauriti,CE,https://www.mauriti.ce.gov.br,http://www.camarademauriti.ce.gov.br/
2308203,Meruoca,CE,https://meruoca.ce.gov.br/,http://camarameruoca.ce.gov.br/
2308302,Milagres,CE,https://milagres.ce.gov.br/,http://www.camaramilagres.ce.gov.br/
2308351,Milhã,CE,https://milha.ce.gov.br/,http://camaramilha.ce.gov.br/
2308377,Miraíma,CE,https://www.cmmiraima.ce.gov.br/,
2308401,Missão Velha,CE,http://www.missaovelha.ce.gov.br,http://camaramissaovelha.ce.gov.br/
2308500,Mombaça,CE,https://mombaca.ce.gov.br/,https://camaramombaca.ce.gov.br/
2308609,Monsenhor Tabosa,CE,http://monsenhortabosa.ce.gov.br,
2308708,Morada Nova,CE,http://www.moradanova.ce.gov.br,https://moradanova.ce.leg.br/
2308807,Moraújo,CE,http://www.moraujo.ce.gov.br,
2308906,Morrinhos,CE,http://www.morrinhos.ce.gov.br/,https://camaramorrinhos.ce.gov.br/
2309003,Mucambo,CE,https://mucambo.ce.gov.br/,http://www.camaramucambo.ce.gov.br/
2309102,Mulungu,CE,https://mulungu.ce.gov.br/,https://www.camaramulungu.ce.gov.br/
2309201,Nova Olinda,CE,https://novaolinda.ce.gov.br/,https://camaranovaolinda.ce.gov.br/
2309300,Nova Russas,CE,https://cmnovarussas.ce.gov.br/,
2309409,Novo Oriente,CE,http://novooriente.ce.gov.br,https://www.camaranovooriente.ce.gov.br/
2309458,Ocara,CE,https://www.cmocara.ce.gov.br/,
2309508,Orós,CE,https://oros.ce.gov.br/,https://www.camaraoros.ce.gov.br/
2309607,Pacajus,CE,http://www.pacajus.ce.gov.br,https://www.camarapacajus.ce.gov.br/
2309706,Pacatuba,CE,http://cmpacatuba.ce.gov.br/,https://pacatuba.ce.leg.br/
2309805,Pacoti,CE,http://cmpacoti.ce.gov.br/,
2309904,Pacujá,CE,http://pacuja.ce.gov.br,https://www.camarapacuja.ce.gov.br/
2310001,Palhano,CE,https://palhano.ce.gov.br/,http://camarapalhano.ce.gov.br/
2310100,Palmácia,CE,http://www.palmacia.ce.gov.br,http://www.palmacia.ce.leg.br/
2310209,Paracuru,CE,http://paracuru.ce.gov.br,https://www.camaradeparacuru.ce.gov.br/
2310258,Paraipaba,CE,https://paraipaba.ce.gov.br/,https://www.camaraparaipaba.ce.gov.br/
2310308,Parambu,CE,https://www.parambu.ce.gov.br,https://www.camaraparambu.ce.gov.br/
2310407,Paramoti,CE,http://paramoti.ce.gov.br,http://camaraparamoti.ce.gov.br/
2310506,Pedra Branca,CE,https://pedrabranca.ce.gov.br/,https://camarapedrabranca.ce.gov.br/
2310605,Penaforte,CE,http://penaforte.ce.gov.br,https://camarapenaforte.ce.gov.br/
2310704,Pentecoste,CE,http://pentecoste.ce.gov.br,
2310803,Pereiro,CE,https://pereiro.ce.gov.br/,http://camarapereiro.ce.gov.br/
2310852,Pindoretama,CE,http://pindoretama.ce.gov.br,http://www.pindoretama.ce.leg.br/
2310902,Piquet Carneiro,CE,http://piquetcarneiro.ce.gov.br,https://camarapiquetcarneiro.ce.gov.br/
2310951,Pires Ferreira,CE,https://piresferreira.ce.gov.br,
2311009,Poranga,CE,http://poranga.ce.gov.br,https://www.camaraporanga.ce.gov.br/
2311108,Porteiras,CE,http://porteiras.ce.gov.br,https://camaraporteiras.ce.gov.br/
2311207,Potengi,CE,http://potengi.ce.gov.br,http://camarapotengi.ce.gov.br/
2311231,Potiretama,CE,http://potiretama.ce.gov.br,https://www.camarapotiretama.ce.gov.br/
2311264,Quiterianópolis,CE,http://quiterianopolis.ce.gov.br,https://camaraquiterianopolis.ce.gov.br/
2311306,Quixadá,CE,http://quixada.ce.gov.br,http://www.camaraquixada.ce.gov.br/
2311355,Quixelô,CE,http://quixelo.ce.gov.br,https://camaraquixelo.ce.gov.br/
2311405,Quixeramobim,CE,http://www.quixeramobim.ce.gov.br,
2311504,Quixeré,CE,http://quixere.ce.gov.br,https://camaraquixere.ce.gov.br/
2311603,Redenção,CE,https://redencao.ce.gov.br/,https://camararedencao.ce.gov.br/
2311702,Reriutaba,CE,http://reriutaba.ce.gov.br,https://www.camarareriutaba.ce.gov.br/
2311801,Russas,CE,http://russas.ce.gov.br,https://camararussas.ce.gov.br/
2311900,Saboeiro,CE,http://www.saboeiro.ce.gov.br,https://www.camarasaboeiro.ce.gov.br/
2311959,Salitre,CE,http://www.salitre.ce.gov.br/index.php,https://salitre.ce.leg.br/
2312007,Santana do Acaraú,CE,http://www.santanadoacarau.ce.gov.br,
2312106,Santana do Cariri,CE,http://Prefeitura de Santana do Cariri,https://www.camarasantanadocariri.ce.gov.br/
2312205,Santa Quitéria,CE,https://santaquiteria.ce.gov.br/,https://camarasantaquiteria.ce.gov.br/
2312304,São Benedito,CE,http://cmsaobenedito.ce.gov.br/,https://saobenedito.ce.leg.br/
2312403,São Gonçalo do Amarante,CE,http://www.cmsga.ce.gov.br/,
2312502,São João do Jaguaribe,CE,http://www.cmunicipalsjj.ce.gov.br/,
2312601,São Luís do Curu,CE,http://saoluisdocuru.ce.gov.br,https://camarasaoluisdocuru.ce.gov.br/
2312700,Senador Pompeu,CE,http://senadorpompeu.ce.gov.br,https://camarasenadorpompeu.ce.gov.br/
2312809,Senador Sá,CE,http://senadorsa.ce.gov.br,https://camarasenadorsa.ce.gov.br/
2312908,Sobral,CE,https://sobral.ce.gov.br/,https://camarasobral.ce.gov.br/
2313005,Solonópole,CE,http://solonopole.ce.gov.br,http://camarasolonopole.ce.gov.br/
2313104,Tabuleiro do Norte,CE,http://www.cmtabuleiro.ce.gov.br/,
2313203,Tamboril,CE,https://tamboril.ce.gov.br/,https://www.camaratamboril.ce.gov.br/
2313252,Tarrafas,CE,http://tarrafas.ce.gov.br,https://www.camaratarrafas.ce.gov.br/
2313302,Tauá,CE,http://www.taua.ce.gov.br,http://www.camarataua.ce.gov.br/
2313351,Tejuçuoca,CE,http://tejucuoca.ce.gov.br,
2313401,Tianguá,CE,https://www.tiangua.ce.gov.br,http://www.camaratiangua.ce.gov.br/
2313500,Trairi,CE,https://www.cmtrairi.ce.gov.br/,
2313559,Tururu,CE,http://tururu.ce.gov.br,https://www.camaratururu.ce.gov.br/
2313609,Ubajara,CE,http://www.ubajara.ce.gov.br,
2313708,Umari,CE,https://umari.ce.gov.br/,https://www.camaraumari.ce.gov.br/
2313757,Umirim,CE,http://umirim.ce.gov.br,
2313807,Uruburetama,CE,http://www.uruburetama.ce.gov.br,http://www.camarauruburetama.ce.gov.br/
2313906,Uruoca,CE,http://uruoca.ce.gov.br,https://www.camarauruoca.ce.gov.br/
2313955,Varjota,CE,http://www.varjota.ce.gov.br,http://www.camaravarjota.ce.gov.br/
2314003,Várzea Alegre,CE,https://varzeaalegre.ce.gov.br/,http://www.camaravarzeaalegre.ce.gov.br/
2314102,Viçosa do Ceará,CE,http://www.vicosa.ce.gov.br,http://www.camaravicosadoceara.ce.gov.br/
2400109,Acari,RN,https://acari.rn.gov.br/,http://www.acari.rn.leg.br/
2400208,Açu,RN,http://assu.rn.gov.br,https://acu.rn.leg.br/
2400307,Afonso Bezerra,RN,http://afonsobezerra.rn.gov.br,https://afonsobezerra.rn.leg.br/
2400406,Água Nova,RN,http://www.aguanova.rn.gov.br,https://camaraaguanova.rn.gov.br/
2400505,Alexandria,RN,https://alexandria.rn.gov.br/,https://alexandria.rn.leg.br/
2400604,Almino Afonso,RN,http://alminoafonso.rn.gov.br/,https://alminoafonso.rn.leg.br/
2400703,Alto do Rodrigues,RN,http://altodorodrigues.rn.gov.br,https://altodorodrigues.rn.leg.br/
2400802,Angicos,RN,http://angicos.rn.gov.br,https://www.angicos.rn.leg.br/
2400901,Antônio Martins,RN,http://antoniomartins.rn.gov.br,https://antoniomartins.rn.leg.br/
2401008,Apodi,RN,http://www.apodi.rn.gov.br,https://camaraapodi.rn.gov.br/
2401107,Areia Branca,RN,https://areiabranca.rn.gov.br/,https://www.areiabranca.rn.leg.br/
2401206,Arês,RN,http://arez.rn.gov.br,https://camaramunicipaldearez.rn.gov.br/
2401305,Campo Grande,RN,https://www.cmcampogrande.rn.gov.br/,https://campogrande.rn.leg.br/
2401404,Baía Formosa,RN,http://baiaformosa.rn.gov.br,https://baiaformosa.rn.leg.br/
2401453,Baraúna,RN,https://barauna.rn.gov.br/,https://www.barauna.rn.leg.br/
2401503,Barcelona,RN,http://www.barcelona.rn.gov.br/,
2401602,Bento Fernandes,RN,http://www.bentofernandes.rn.gov.br,https://bentofernandes.rn.leg.br/
2401651,Bodó,RN,http://bodo.rn.gov.br,http://camarabodo.rn.gov.br/
2401701,Bom Jesus,RN,https://bomjesus.rn.gov.br/,http://camarabomjesus.rn.gov.br/
2401800,Brejinho,RN,http://www.cmbrejinho.rn.gov.br/,
2401859,Caiçara do Norte,RN,http://www.caicaradonorte.rn.gov.br,https://caicaradonorte.rn.leg.br/
2401909,Caiçara do Rio do Vento,RN,https://caicaradoriodovento.rn.gov.br,http://www.camara.sp.gov.br/
2402006,Caicó,RN,http://www.caico.rn.gov.br,http://caico.rn.leg.br/
2402105,Campo Redondo,RN,http://camporedondo.rn.gov.br,https://camporedondo.rn.leg.br/
2402204,Canguaretama,RN,http://www.canguaretama.rn.gov.br,http://camaracanguaretamarn.com.br/
2402303,Caraúbas,RN,https://caraubas.rn.gov.br/,https://www.caraubas.rn.leg.br/
2402402,Carnaúba dos Dantas,RN,http://www.carnaubadosdantas.rn.gov.br,http://carnaubadosdantas.rn.leg.br/
2402501,Carnaubais,RN,http://www.carnaubais.rn.gov.br,https://carnaubais.rn.leg.br/
2402600,Ceará-Mirim,RN,https://cearamirim.rn.gov.br,https://www.cearamirim.rn.leg.br/
2402709,Cerro Corá,RN,https://cerrocora.rn.gov.br/,https://www.cerrocora.rn.leg.br/
2402808,Coronel Ezequiel,RN,http://coronelezequiel.rn.gov.br,http://www.coronelezequiel.rn.leg.br/
2402907,Coronel João Pessoa,RN,http://www.coroneljoaopessoa.rn.gov.br,https://coroneljoaopessoa.rn.leg.br/
2403004,Cruzeta,RN,http://cruzeta.rn.gov.br,http://www.cruzeta.rn.leg.br/
2403103,Currais Novos,RN,http://curraisnovos.rn.gov.br,https://camaradecurraisnovos.com.br/
2403202,Doutor Severiano,RN,http://www.doutorseveriano.rn.gov.br,https://www.doutorseveriano.rn.leg.br/
2403251,Parnamirim,RN,https://parnamirim.rn.gov.br/,https://parnamirim.rn.leg.br/
2403301,Encanto,RN,https://encanto.rn.gov.br/,https://www.camaraencanto.rn.gov.br/
2403400,Equador,RN,https://equador.rn.gov.br/,http://camaradeequador.rn.gov.br/
2403509,Espírito Santo,RN,https://cmespiritosanto.rn.gov.br/,
2403608,Extremoz,RN,http://www.extremoz.rn.gov.br,http://www.camaramunicipaldeextremoz.rn.gov.br/
2403707,Felipe Guerra,RN,http://www.felipeguerra.rn.gov.br,https://felipeguerra.rn.leg.br/
2403756,Fernando Pedroza,RN,http://fernandopedroza.rn.gov.br,https://fernandopedroza.rn.leg.br/
2403806,Florânia,RN,http://www.florania.rn.gov.br,http://florania.rn.leg.br/
2403905,Francisco Dantas,RN,http://cmfranciscodantas.rn.gov.br/,
2404002,Frutuoso Gomes,RN,http://frutuosogomes.rn.gov.br,https://frutuosogomes.rn.leg.br/
2404101,Galinhos,RN,http://galinhos.rn.gov.br,https://galinhos.rn.leg.br/
2404200,Goianinha,RN,http://goianinha.rn.gov.br,http://camaragoianinha.rn.gov.br/
2404309,Governador Dix-Sept Rosado,RN,http://prefeituradegovdixsept.rn.gov.br,https://governadordixseptrosado.rn.leg.br/
2404408,Grossos,RN,http://grossos.rn.gov.br,https://grossos.rn.leg.br/
2404507,Guamaré,RN,http://guamare.rn.gov.br,http://www.guamare.rn.leg.br/
2404606,Ielmo Marinho,RN,https://www.ielmomarinho.rn.gov.br,
2404705,Ipanguaçu,RN,http://ipanguacu.rn.gov.br,https://www.saopaulo.sp.leg.br/
2404804,Ipueira,RN,http://ipueira.rn.gov.br,
2404853,Itajá,RN,https://itaja.rn.gov.br/,https://itaja.rn.leg.br/
2404903,Itaú,RN,https://itau.rn.gov.br/,https://camaraitau.rn.gov.br/
2405009,Jaçanã,RN,https://jacana.rn.gov.br/,https://www.jacana.rn.leg.br/
2405108,Jandaíra,RN,https://jandaira.rn.gov.br/,
2405207,Janduís,RN,https://janduis.rn.gov.br/,https://janduis.rn.leg.br/
2405306,Boa Saúde,RN,https://boasaude.rn.gov.br/,https://boasaude.rn.leg.br/
2405405,Japi,RN,http://japi.rn.gov.br,
2405504,Jardim de Angicos,RN,http://jardimdeangicos.rn.gov.br,
2405603,Jardim de Piranhas,RN,http://www.jardimdepiranhas.rn.gov.br,https://www.jardimdepiranhas.rn.leg.br/
2405702,Jardim do Seridó,RN,http://jardimdoserido.rn.gov.br,http://www.jardimdoserido.rn.leg.br/
2405801,João Câmara,RN,http://joaocamara.rn.gov.br,http://www.camaramunicipaljc.com.br/
2405900,João Dias,RN,https://joaodias.rn.gov.br/,https://camarajoaodias.rn.gov.br/
2406007,José da Penha,RN,http://www.josedapenha.rn.gov.br,
2406106,Jucurutu,RN,http://www.jucurutu.rn.gov.br,https://jucurutu.rn.leg.br/
2406155,Jundiá,RN,https://jundia.rn.gov.br/,https://jundia.rn.leg.br/
2406205,Lagoa d'Anta,RN,http://lagoadanta.rn.gov.br,
2406304,Lagoa de Pedras,RN,http://lagoadepedras.rn.gov.br,
2406403,Lagoa de Velhos,RN,http://www.lagoadevelhos.rn.gov.br,https://lagoadevelhos.rn.leg.br/
2406502,Lagoa Nova,RN,http://lagoanova.rn.gov.br,https://lagoanova.rn.leg.br/
2406601,Lagoa Salgada,RN,http://lagoasalgada.rn.gov.br,https://lagoasalgada.rn.leg.br/
2406700,Lajes,RN,https://lajes.rn.gov.br/,https://lajes.rn.leg.br/
2406809,Lajes Pintadas,RN,http://lajespintadas.rn.gov.br,https://www.lajespintadas.rn.leg.br/
2406908,Lucrécia,RN,https://lucrecia.rn.gov.br/,https://www.lucrecia.rn.leg.br/
2407005,Luís Gomes,RN,http://luisgomes.rn.gov.br,http://camaradeluisgomes.rn.gov.br/
2407104,Macaíba,RN,http://macaiba.rn.gov.br,https://macaiba.rn.leg.br/
2407203,Macau,RN,https://macau.rn.gov.br/,http://www.macau.rn.leg.br/
2407252,Major Sales,RN,http://www.majorsales.rn.gov.br,http://www.camarademajorsales.rn.gov.br/
2407302,Marcelino Vieira,RN,http://marcelinovieira.rn.gov.br,https://camaramarcelinovieira.rn.gov.br/
2407401,Martins,RN,https://martins.rn.gov.br/,https://martins.rn.leg.br/
2407500,Maxaranguape,RN,http://site.maxaranguape.rn.gov.br,https://www.maxaranguape.rn.leg.br/
2407609,Messias Targino,RN,http://messiastargino.rn.gov.br,https://messiastargino.rn.leg.br/
2407708,Montanhas,RN,https://montanhas.rn.gov.br/,
2407807,Monte Alegre,RN,https://montealegre.rn.gov.br/,https://montealegre.rn.leg.br/
2407906,Monte das Gameleiras,RN,http://montedasgameleiras.rn.gov.br,
2408003,Mossoró,RN,http://www.prefeiturademossoro.com.br,http://www.mossoro.rn.leg.br/
2408102,Natal,RN,https://natal.rn.gov.br/,http://camaramunicipaldenatal.com.br/
2408201,Nísia Floresta,RN,http://nisiafloresta.rn.gov.br,https://nisiafloresta.rn.leg.br/
2408300,Nova Cruz,RN,http://novacruz.rn.gov.br,http://novacruz.rn.leg.br/
2408409,Olho d'Água do Borges,RN,http://olhodaguadoborges.rn.gov.br,http://camaraolhodaguadoborges.rn.gov.br/
2408508,Ouro Branco,RN,https://ourobranco.rn.gov.br/,http://www.ourobranco.rn.leg.br/
2408607,Paraná,RN,https://parana.rn.gov.br/,http://camaraparana.rn.gov.br/
2408706,Paraú,RN,http://parau.rn.gov.br,https://parau.rn.leg.br/
2408805,Parazinho,RN,http://www.parazinho.rn.gov.br,
2408904,Parelhas,RN,http://www.parelhas.rn.gov.br,http://www.camaradeparelhas.com.br/
2408953,Rio do Fogo,RN,http://www.riodofogo.rn.gov.br,http://www.riodofogo.rn.leg.br/
2409100,Passa e Fica,RN,http://passaefica.rn.gov.br,
2409209,Passagem,RN,https://passagem.rn.gov.br/,
2409308,Patu,RN,http://www.patu.rn.gov.br,https://patu.rn.leg.br/
2409332,Santa Maria,RN,https://santamaria.rn.gov.br/,http://camaradesantamaria.rn.gov.br/
2409407,Pau dos Ferros,RN,http://www.paudosferros.rn.gov.br,https://www.camarapaudosferros.rn.gov.br/
2409506,Pedra Grande,RN,http://www.pedragrande.rn.gov.br,https://camarapedragrande.rn.gov.br/
2409605,Pedra Preta,RN,https://pedrapreta.rn.gov.br/,https://pedrapreta.rn.leg.br/
2409704,Pedro Avelino,RN,http://pedroavelino.rn.gov.br,https://pedroavelino.rn.leg.br/
2409803,Pedro Velho,RN,http://pedrovelho.rn.gov.br,https://camarapedrovelho.rn.gov.br/
2409902,Pendências,RN,http://www.pendencias.rn.gov.br,https://pendencias.rn.leg.br/
2410009,Pilões,RN,https://piloes.rn.gov.br/,https://piloes.rn.leg.br/
2410108,Poço Branco,RN,http://www.prefeiturapocobranco.com.br,
2410207,Portalegre,RN,https://portalegre.rn.gov.br/,
2410256,Porto do Mangue,RN,http://portodomangue.rn.gov.br,https://portodomangue.rn.leg.br/
2410306,Serra Caiada,RN,http://www.serracaiada.rn.gov.br,
2410405,Pureza,RN,https://pureza.rn.gov.br/,http://camaradepureza.rn.gov.br/
2410504,Rafael Fernandes,RN,http://rafaelfernandes.rn.gov.br,https://rafaelfernandes.rn.leg.br/
2410603,Rafael Godeiro,RN,http://www.rafaelgodeiro.rn.gov.br,https://rafaelgodeiro.rn.leg.br/
2410702,Riacho da Cruz,RN,http://www.riachodacruz.rn.gov.br,http://camaraderiachodacruz.rn.gov.br/
2410801,Riacho de Santana,RN,http://www.riachodesantana.rn.gov.br/,https://camarariachodesantana.rn.gov.br/
2410900,Riachuelo,RN,https://riachuelo.rn.gov.br/,https://riachuelo.rn.leg.br/
2411007,Rodolfo Fernandes,RN,http://www.rodolfofernandes.rn.gov.br,https://rodolfofernandes.rn.leg.br/
2411056,Tibau,RN,http://www.tibau.rn.gov.br,https://tibau.rn.leg.br/
2411106,Ruy Barbosa,RN,https://www.cmruybarbosa.com/,
2411205,Santa Cruz,RN,https://santacruz.rn.gov.br/,https://www.santacruz.rn.leg.br/
2411403,Santana do Matos,RN,http://www.santanadomatos.rn.gov.br,http://santanadomatos.rn.leg.br/
2411429,Santana do Seridó,RN,http://pmsantanadoserido.rn.gov.br,https://santanadoserido.rn.leg.br/
2411502,Santo Antônio,RN,https://santoantonio.rn.gov.br/,https://santoantonio.rn.leg.br/
2411601,São Bento do Norte,RN,http://saobentodonorte.rn.gov.br,
2411700,São Bento do Trairí,RN,http://pmsbt.rn.gov.br,https://www.saobentodotrairi.rn.leg.br/
2411809,São Fernando,RN,http://cmsaofernando.rn.gov.br/,
2411908,São Francisco do Oeste,RN,http://saofranciscodooeste.rn.gov.br,
2412005,São Gonçalo do Amarante,RN,https://www.cmsga.rn.gov.br/,https://saogoncalodoamarante.rn.leg.br/
2412104,São João do Sabugi,RN,http://www.saojoaodosabugi.rn.gov.br,https://www.saojoaodosabugi.rn.leg.br/
2412203,São José de Mipibu,RN,https://saojosedemipibu.rn.gov.br,http://camaradesaojosedemipibu.rn.gov.br/
2412302,São José do Campestre,RN,http://saojosedocampestre.rn.gov.br,http://camarasaojosedocampestre.rn.gov.br/
2412401,São José do Seridó,RN,http://www.saojosedoserido.rn.gov.br,https://www.saojosedoserido.rn.leg.br/
2412500,São Miguel,RN,http://www.saomiguel.rn.gov.br/,https://camarasaomiguel.rn.gov.br/
2412559,São Miguel do Gostoso,RN,http://site.saomigueldogostoso.rn.gov.br,https://saomigueldogostoso.rn.leg.br/
2412609,São Paulo do Potengi,RN,http://www.saopaulodopotengi.rn.gov.br,http://camaraspp.blogspot.com.br/?m=1
2412708,São Pedro,RN,,https://saopedro.rn.leg.br/
2412807,São Rafael,RN,https://saorafael.rn.gov.br/,http://www.saorafael.rn.leg.br/
2412906,São Tomé,RN,https://saotome.rn.gov.br/,https://camarasaotome.rn.gov.br/
2413003,São Vicente,RN,https://saovicente.rn.gov.br/,https://saovicente.rn.leg.br/
2413102,Senador Elói de Souza,RN,http://www.senadoreloidesouza.rn.gov.br,https://senadoreloidesouza.rn.leg.br/
2413201,Senador Georgino Avelino,RN,http://pmsenadorgeorginoavelino.rn.gov.br,https://senadorgeorginoavelino.rn.leg.br/
2413300,Serra de São Bento,RN,http://serradesaobento.rn.gov.br,http://camaraserradesaobento.rn.gov.br/
2413359,Serra do Mel,RN,http://www.serradomel.rn.gov.br,https://serradomel.rn.leg.br/
2413409,Serra Negra do Norte,RN,http://serranegra.rn.gov.br,https://serranegradonorte.rn.leg.br/
2413508,Serrinha,RN,http://camserrinha.rn.gov.br/,
2413557,Serrinha dos Pintos,RN,http://serrinhadospintos.rn.gov.br,https://serrinhadospintos.rn.leg.br/
2413607,Severiano Melo,RN,http://www.severianomelo.rn.gov.br,https://camaraseverianomelo.rn.gov.br/
2413706,Sítio Novo,RN,https://sitionovo.rn.gov.br/,https://www.sitionovo.rn.leg.br/
2413805,Taboleiro Grande,RN,http://www.taboleirogrande.rn.gov.br,https://camara-municipal-de-taboleiro-grandern.business.site/
2413904,Taipu,RN,http://taipu.rn.gov.br,http://www.taipu.rn.leg.br/
2414001,Tangará,RN,https://tangara.rn.gov.br/,http://www.camara.sp.gov.br/
2414100,Tenente Ananias,RN,http://tenenteananias.rn.gov.br,
2414159,Tenente Laurentino Cruz,RN,http://tenentelaurentinocruz.rn.gov.br,https://tenentelaurentinocruz.rn.leg.br/
2414209,Tibau do Sul,RN,http://tibaudosul.rn.gov.br,https://www.tibaudosul.rn.leg.br/
2414308,Timbaúba dos Batistas,RN,http://timbaubadosbatistas.rn.gov.br,https://timbaubadosbatistas.rn.leg.br/
2414407,Touros,RN,http://www.touros.rn.gov.br,
2414456,Triunfo Potiguar,RN,http://www.triunfopotiguar.rn.gov.br,https://triunfopotiguar.rn.leg.br/
2414506,Umarizal,RN,http://www.umarizal.rn.gov.br,
2414605,Upanema,RN,http://upanema.rn.gov.br,https://www.upanema.rn.leg.br/
2414704,Várzea,RN,,https://www.varzea.rn.leg.br/
2414753,Venha-Ver,RN,http://venhaver.rn.gov.br,https://www.camaravenhaver.rn.gov.br/
2414803,Vera Cruz,RN,http://cmveracruz.rn.gov.br/,https://veracruz.rn.leg.br/
2414902,Viçosa,RN,https://vicosa.rn.gov.br/,http://camaravicosa.rn.gov.br/
2415008,Vila Flor,RN,https://vilaflor.rn.gov.br/,https://vilaflor.rn.leg.br/
2500106,Água Branca,PB,https://aguabranca.pb.gov.br/,https://camaraaguabranca.pb.gov.br/
2500205,Aguiar,PB,https://aguiar.pb.gov.br/,http://camaraaguiar.pb.gov.br/
2500304,Alagoa Grande,PB,https://www.alagoagrande.pb.gov.br/,
2500403,Alagoa Nova,PB,https://alagoanova.pb.gov.br/,http://www.camaraan.pb.gov.br/
2500502,Alagoinha,PB,http://cmalagoinha.pb.gov.br/,
2500536,Alcantil,PB,http://www.alcantil.pb.gov.br,https://www.camaramunicipaldealcantil.pb.gov.br/
2500577,Algodão de Jandaíra,PB,http://algodaodejandaira.pb.gov.br,http://camaraalgodaodejandaira.pb.gov.br/
2500601,Alhandra,PB,http://www.cmalhandra.pb.gov.br/,https://alhandra.pb.leg.br/
2500700,São João do Rio do Peixe,PB,,http://camarasjrp.pb.gov.br/
2500734,Amparo,PB,https://www.amparo.pb.gov.br/,
2500775,Aparecida,PB,http://aparecida.pb.gov.br/,https://aparecida.pb.leg.br/
2500809,Araçagi,PB,http://aracagi.pb.gov.br,
2500908,Arara,PB,https://arara.pb.gov.br/,https://www.arara.pb.leg.br/
2501005,Araruna,PB,https://araruna.pb.gov.br/,http://www.camaradeararuna.pb.gov.br/
2501104,Areia,PB,https://areia.pb.gov.br/,http://camaraareia.pb.gov.br/
2501153,Areia de Baraúnas,PB,http://areiadebaraunas.pb.gov.br,https://areiadebaraunas.pb.leg.br/
2501203,Areial,PB,https://areial.pb.gov.br/,http://camaraareial.pb.gov.br/site/
2501302,Aroeiras,PB,https://aroeiras.pb.gov.br/,https://aroeiras.pb.leg.br/
2501351,Assunção,PB,https://www.assuncao.pb.gov.br/,
2501401,Baía da Traição,PB,http://www.baiadatraicao.pb.gov.br,
2501500,Bananeiras,PB,https://bananeiras.pb.gov.br/,http://www.camarabananeiras.pb.gov.br/
2501534,Baraúna,PB,https://barauna.pb.gov.br/,http://camarabarauna.pb.gov.br/
2501575,Barra de Santana,PB,http://barradesantana.pb.gov.br,http://camarabarradesantana.pb.gov.br/
2501609,Barra de Santa Rosa,PB,https://barradesantarosa.pb.gov.br/,https://camarabsr.pb.gov.br/
2501708,Barra de São Miguel,PB,https://barradesaomiguel.pb.gov.br/,http://www.camarabsm.pb.gov.br/
2501807,Bayeux,PB,https://bayeux.pb.gov.br/,http://camarabayeux.pb.gov.br/
2501906,Belém,PB,http://cmbelem.pb.gov.br/,
2502003,Belém do Brejo do Cruz,PB,http://belemdobrejodocruz.pb.gov.br,https://saojosedobrejodocruz.pb.leg.br/
2502052,Bernardino Batista,PB,https://bernardinobatista.pb.gov.br/,https://camarabernardinobatista.negocio.site/?utm_source=gmb&amp;utm_medium=referral
2502102,Boa Ventura,PB,https://boaventura.pb.gov.br/,https://camaraboaventura.pb.gov.br/
2502151,Boa Vista,PB,https://boavista.pb.gov.br/,https://boavista.pb.leg.br/
2502201,Bom Jesus,PB,,http://bomjesus.pb.leg.br/
